UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
6285,M21144,M,300.1,310.1,41.641325627314025,64.0,False,False,False,False,False,False
2095,L49274,L,299.4,309.3,37.10795063055895,28.0,False,False,False,False,False,False
6783,L53962,L,301.3,310.8,39.1279950930277,57.0,False,False,False,False,False,False
3755,L50934,L,302.3,311.0,37.97367509209505,152.0,False,False,False,False,False,False
4096,H33509,H,302.0,310.5,38.19685850956856,148.0,False,False,False,False,False,False
1043,L48222,L,296.6,307.6,39.26830783214372,88.0,False,False,False,False,False,False
1946,L49125,L,298.1,308.1,40.19950248448356,65.0,False,False,False,False,False,False
7406,M22265,M,299.8,310.8,39.11521443121589,163.0,False,False,False,False,False,False
9374,L56553,L,300.1,310.1,38.11823710509184,86.0,False,False,False,False,False,False
8944,M23803,M,297.3,308.4,38.06573262134856,34.0,False,False,False,False,False,False
1076,H30489,H,296.9,310.1,36.6742416417845,172.0,False,False,False,False,False,False
266,L47445,L,298.0,308.1,38.13135192987524,35.0,False,False,False,False,False,False
6786,L53965,L,301.2,310.6,37.26929030716845,64.0,False,False,False,False,False,False
6387,L53566,L,300.1,309.7,40.69397989875161,120.0,False,False,False,False,False,False
3362,L50541,L,300.1,310.6,38.97435053981015,108.0,False,False,False,False,False,False
3461,L50640,L,301.5,310.3,37.61648574760805,28.0,False,False,False,False,False,False
1680,L48859,L,298.0,307.5,42.33202097703345,217.0,False,False,False,False,False,False
9805,L56984,L,300.1,309.1,38.30143600441112,139.0,False,False,False,False,False,False
2035,M16894,M,300.1,308.5,37.74917217635375,90.0,False,False,False,False,False,False
778,L47957,L,300.1,307.8,37.17526059088221,108.0,False,False,False,False,False,False
2827,M17686,M,300.3,309.4,40.14971979976946,150.0,False,False,False,False,False,False
6630,L53809,L,300.1,310.5,37.37646318206152,104.0,False,False,False,False,False,False
8664,L55843,L,297.5,308.6,40.87786687193939,136.0,False,False,False,False,False,False
661,M15520,M,297.7,309.2,41.23105625617661,176.0,False,False,False,False,False,False
8213,H37626,H,299.2,310.5,36.45545226711637,30.0,False,False,False,False,False,False
5859,L53038,L,301.3,311.0,36.71511950137164,78.0,False,False,False,False,False,False
5320,M20179,M,303.5,312.7,37.44329045369811,23.0,False,False,False,False,False,False
7992,L55171,L,301.1,312.3,39.16631205513228,129.0,False,False,False,False,False,False
2710,L49889,L,299.6,310.1,40.50925820105819,81.0,False,False,False,False,False,False
2111,H31524,H,299.3,309.0,38.8329756778952,70.0,False,False,False,False,False,False
7215,M22074,M,299.9,309.8,40.311288741492746,109.0,False,False,False,False,False,False
5626,L52805,L,302.7,312.1,41.569219381653056,146.0,False,False,False,False,False,False
1187,L48366,L,297.3,308.4,37.64306044943742,31.0,False,False,False,False,False,False
3677,M18536,M,300.1,311.5,39.52214569073901,162.0,False,False,False,False,False,False
9236,M24095,M,298.2,308.9,39.89987468652001,142.0,False,False,False,False,False,False
6459,M21318,M,300.6,310.0,36.08323710533743,87.0,False,False,False,False,False,False
7712,L54891,L,300.4,311.4,36.180105030251084,71.0,False,False,False,False,False,False
5651,L52830,L,302.5,312.0,38.15756805667783,208.0,False,False,False,False,False,False
4215,L51394,L,300.1,310.6,39.66106403010388,15.0,False,False,False,False,False,False
5991,M20850,M,300.7,310.1,36.64696440361739,211.0,False,False,False,False,False,False
4099,L51278,L,302.0,310.3,40.59556626036888,157.0,False,False,False,False,False,False
6966,L54145,L,300.7,311.0,36.22154055254967,107.0,False,False,False,False,False,False
2310,L49489,L,299.1,308.6,40.13726448077895,161.0,False,False,False,False,False,False
3164,L50343,L,300.4,309.8,39.35733730830886,150.0,False,False,False,False,False,False
8091,L55270,L,300.1,311.4,43.70354676682432,108.0,False,False,False,False,False,False
7186,L54365,L,300.3,310.4,40.890096600521744,39.0,False,False,False,False,False,False
2200,M17059,M,299.8,309.1,35.608987629529715,90.0,False,False,False,False,False,False
9949,L57128,L,300.1,307.8,42.47352116319061,108.0,False,False,False,False,False,False
7806,L54985,L,299.9,311.4,41.30375285612676,111.0,False,False,False,False,False,False
3050,L50229,L,300.1,309.2,36.41428291206625,55.0,False,False,False,False,False,False
4677,L51856,L,303.4,310.1,43.34743360338648,78.0,False,False,False,False,False,False
3758,M18617,M,302.2,311.1,38.93584466786357,158.0,False,False,False,False,False,False
3723,L50902,L,300.1,311.2,38.09199390948182,66.0,False,False,False,False,False,False
2423,L49602,L,298.8,308.2,37.98683982644516,21.0,False,False,False,False,False,False
6948,M21807,M,300.7,311.3,39.52214569073901,58.0,False,False,False,False,False,False
7613,M22472,M,300.5,311.4,41.7492514902962,46.0,False,False,False,False,False,False
7822,L55001,L,299.9,311.3,42.44997055358225,151.0,False,False,False,False,False,False
9187,L56366,L,297.9,309.0,40.36087214122113,26.0,False,False,False,False,False,False
8894,L56073,L,297.5,308.7,37.02701716314724,121.0,False,False,False,False,False,False
2163,L49342,L,299.5,309.1,36.55133376499413,217.0,False,False,False,False,False,False
5011,L52190,L,303.7,312.8,39.28103868280471,61.0,False,False,False,False,False,False
3531,M18390,M,301.9,310.9,37.96050579220461,0.0,False,False,False,False,False,False
1733,H31146,H,298.4,310.1,41.23105625617661,120.0,False,False,False,False,False,False
7674,M22533,M,300.5,311.6,38.41874542459709,199.0,False,False,False,False,False,False
6710,L53889,L,301.4,310.6,38.48376280978771,77.0,False,False,False,False,False,False
9252,M24111,M,300.1,309.1,40.63249930782009,186.0,False,False,False,False,False,False
8971,L56150,L,297.0,307.6,39.68626966596886,98.0,False,False,False,False,False,False
3757,L50936,L,302.3,311.1,39.319206502675,156.0,False,False,False,False,False,False
2247,L49426,L,299.3,308.4,37.49666651850535,3.0,False,False,False,False,False,False
4590,L51769,L,302.8,311.1,41.48493702538308,87.0,False,False,False,False,False,False
6115,M20974,M,300.8,310.8,39.35733730830886,79.0,False,False,False,False,False,False
6935,L54114,L,300.8,311.4,39.191835884530846,108.0,False,False,False,False,False,False
4619,M19478,M,303.0,311.3,36.53765181289022,164.0,True,False,True,False,False,False
2216,H31629,H,299.7,309.2,38.31448812133603,108.0,False,False,False,False,False,False
7646,L54825,L,300.4,311.4,40.76763422127902,129.0,False,False,False,False,False,False
3213,L50392,L,300.3,309.2,40.60788100849391,50.0,False,False,False,False,False,False
5105,L52284,L,304.1,313.5,38.3275357934736,113.0,False,False,False,False,False,False
1802,M16661,M,298.0,307.5,37.77565353504821,101.0,False,False,False,False,False,False
9425,M24284,M,298.0,308.5,39.81205847478876,24.0,False,False,False,False,False,False
8614,M23473,M,297.5,308.5,37.429934544425805,6.0,False,False,False,False,False,False
8731,H38144,H,297.3,308.7,39.61060464067672,93.0,False,False,False,False,False,False
3834,M18693,M,302.3,311.0,39.25557285278104,143.0,False,False,False,False,False,False
9856,L57035,L,298.7,309.6,38.93584466786357,61.0,False,False,False,False,False,False
5644,L52823,L,302.5,312.0,39.67366884975475,188.0,False,False,False,False,False,False
2283,L49462,L,299.4,308.7,38.19685850956856,96.0,False,False,False,False,False,False
4859,L52038,L,303.7,312.3,36.72873534441391,105.0,False,False,False,False,False,False
5647,M20506,M,300.1,311.8,40.54626986542659,195.0,False,False,False,False,False,False
3764,L50943,L,302.3,311.0,37.78888725538237,174.0,False,False,False,False,False,False
1319,M16178,M,299.0,310.3,39.774363602702685,177.0,False,False,False,False,False,False
127,L47306,L,299.0,308.6,36.45545226711637,120.0,False,False,False,False,False,False
3036,M17895,M,300.6,309.7,37.78888725538237,23.0,False,False,False,False,False,False
8367,M23226,M,298.9,309.8,42.8485705712571,18.0,False,False,False,False,False,False
1215,M16074,M,296.8,307.8,41.15823125451335,115.0,False,False,False,False,False,False
4092,M18951,M,302.0,310.4,39.93745109543172,135.0,False,False,False,False,False,False
9000,L56179,L,297.1,310.1,38.62641583165593,171.0,False,False,False,False,False,False
6909,L54088,L,300.9,311.3,40.162171256046406,170.0,False,False,False,False,False,False
6767,M21626,M,301.4,311.0,37.77565353504821,13.0,False,False,False,False,False,False
3717,L50896,L,302.3,311.4,40.11234224026316,49.0,False,False,False,False,False,False
4074,M18933,M,301.9,310.6,37.57658845611187,89.0,False,False,False,False,False,False
9303,M24162,M,298.1,310.1,42.47352116319061,108.0,False,False,False,False,False,False
8982,L56161,L,297.0,307.7,38.7556447501522,108.0,False,False,False,False,False,False
9867,L57046,L,299.0,309.9,40.3732584763727,92.0,False,False,False,False,False,False
7500,L54679,L,300.3,311.8,41.78516483155236,187.0,False,False,False,False,False,False
9399,H38812,H,297.7,310.1,39.06404996924922,165.0,False,False,False,False,False,False
5796,M20655,M,301.9,311.4,38.27531841800928,153.0,False,False,False,False,False,False
5935,H35348,H,300.6,310.5,38.13135192987524,58.0,False,False,False,False,False,False
5366,L52545,L,303.1,312.6,39.344631145812,150.0,False,False,False,False,False,False
5287,L52466,L,303.8,313.1,37.70941526992961,152.0,False,False,False,False,False,False
5646,M20505,M,300.1,312.0,39.88734135035826,192.0,False,False,False,False,False,False
2165,L49344,L,299.6,309.2,39.242833740697165,221.0,False,False,False,False,False,False
5388,L52567,L,302.8,312.2,37.8549864614954,216.0,False,False,False,False,False,False
1551,L48730,L,298.4,308.9,40.47221268969612,109.0,False,False,False,False,False,False
6579,L53758,L,301.4,310.4,39.28103868280471,190.0,False,False,False,False,False,False
3029,L50208,L,300.5,309.5,37.134889255254286,2.0,False,False,False,False,False,False
7488,L54667,L,300.3,311.7,41.31585652022719,158.0,False,False,False,False,False,False
334,L47513,L,297.5,308.2,40.58324777540605,108.0,False,False,False,False,False,False
7031,L54210,L,300.1,310.8,42.09513035969837,69.0,False,False,False,False,False,False
4520,L51699,L,302.4,310.1,40.8166632639171,125.0,False,False,False,False,False,False
3037,L50216,L,300.4,309.6,36.31803959466976,26.0,False,False,False,False,False,False
9713,M24572,M,299.1,310.2,38.15756805667783,101.0,False,False,False,False,False,False
1230,L48409,L,297.1,308.4,36.11094017053558,108.0,False,False,False,False,False,False
6051,M20910,M,300.9,311.1,39.319206502675,133.0,False,False,False,False,False,False
2267,L49446,L,299.2,308.5,37.16180835212409,59.0,False,False,False,False,False,False
9557,L56736,L,299.5,310.8,37.06750598570128,154.0,False,False,False,False,False,False
6090,L53269,L,300.1,310.7,38.84584919911006,12.0,False,False,False,False,False,False
6674,L53853,L,301.6,310.7,37.14835124201342,216.0,True,False,False,False,True,False
2641,M17500,M,299.9,309.5,37.04051835490427,133.0,False,False,False,False,False,False
4599,L51778,L,303.1,311.2,37.403208418530085,111.0,False,False,False,False,False,False
1444,L48623,L,298.9,310.1,40.024992192379,108.0,False,False,False,False,False,False
8055,L55234,L,300.4,310.1,37.48332962798263,58.0,False,False,False,False,False,False
7735,L54914,L,300.6,312.0,40.8656334834051,134.0,False,False,False,False,False,False
3352,L50531,L,301.4,310.8,40.98780306383839,185.0,False,False,False,False,False,False
8975,L56154,L,296.8,307.5,38.39270764090493,107.0,False,False,False,False,False,False
1965,M16824,M,300.1,307.5,37.48332962798263,113.0,False,False,False,False,False,False
8534,M23393,M,298.6,309.4,38.27531841800928,30.0,False,False,False,False,False,False
5955,L53134,L,300.1,310.9,41.617304093369626,109.0,False,False,False,False,False,False
3210,L50389,L,300.3,310.1,39.83716857408418,43.0,False,False,False,False,False,False
6011,H35424,H,300.7,310.7,37.78888725538237,26.0,False,False,False,False,False,False
8245,L55424,L,299.0,310.1,38.88444419044716,109.0,False,False,False,False,False,False
2597,L49776,L,299.0,308.7,37.76241517699841,16.0,False,False,False,False,False,False
5568,M20427,M,302.5,312.0,38.01315561749642,0.0,False,False,False,False,False,False
5914,H35327,H,300.7,310.2,38.45776904605882,9.0,False,False,False,False,False,False
3844,L51023,L,302.5,311.2,35.02855977627399,167.0,False,False,False,False,False,False
449,L47628,L,297.5,308.6,39.395431207184416,77.0,False,False,False,False,False,False
7867,L55046,L,300.5,311.9,37.82856063875548,37.0,False,False,False,False,False,False
6847,M21706,M,300.1,310.1,38.70400496072725,108.0,False,False,False,False,False,False
9474,L56653,L,298.7,309.5,38.02630668366309,160.0,False,False,False,False,False,False
9698,M24557,M,300.1,309.8,37.589892258425,64.0,False,False,False,False,False,False
5151,L52330,L,304.3,313.5,39.87480407475377,17.0,False,False,False,False,False,False
2679,L49858,L,299.8,309.6,38.03945320322047,12.0,False,False,False,False,False,False
5731,L52910,L,302.3,311.7,42.34383071948026,200.0,False,False,False,False,False,False
1693,M16552,M,298.1,310.1,42.0,23.0,False,False,False,False,False,False
3123,L50302,L,300.0,309.3,38.379682124790975,35.0,False,False,False,False,False,False
1627,M16486,M,297.9,307.8,36.09709129556009,75.0,False,False,False,False,False,False
8964,M23823,M,297.2,307.9,41.0731055558257,82.0,False,False,False,False,False,False
9617,L56796,L,298.9,310.1,39.74921382870358,100.0,False,False,False,False,False,False
2582,L49761,L,299.2,309.1,36.6742416417845,191.0,True,False,False,False,True,False
4321,L51500,L,301.7,310.3,37.37646318206152,57.0,False,False,False,False,False,False
4504,M19363,M,302.5,310.2,41.84495190581536,90.0,False,False,False,False,False,False
6380,L53559,L,300.1,309.7,38.535697735995385,100.0,False,False,False,False,False,False
9458,M24317,M,298.5,309.3,41.13392760240627,118.0,False,False,False,False,False,False
1091,L48270,L,296.9,310.1,38.262252939417984,6.0,False,False,False,False,False,False
9068,L56247,L,297.1,308.2,36.75595189897821,126.0,False,False,False,False,False,False
9558,M24417,M,299.5,310.8,38.82009788756334,156.0,False,False,False,False,False,False
1555,M16414,M,298.4,308.7,39.7994974842648,117.0,False,False,False,False,False,False
4846,M19705,M,303.3,311.8,39.786932528155525,72.0,False,False,False,False,False,False
5983,L53162,L,300.7,310.8,38.54867053479276,108.0,False,False,False,False,False,False
6996,M21855,M,300.1,310.7,41.291645644125154,181.0,False,False,False,False,False,False
6392,M21251,M,300.1,309.7,37.589892258425,137.0,False,False,False,False,False,False
324,L47503,L,297.8,308.5,39.50949253027682,194.0,False,False,False,False,False,False
1975,L49154,L,298.0,307.6,38.07886552931954,138.0,False,False,False,False,False,False
2591,L49770,L,300.1,308.7,37.36308338453881,0.0,False,False,False,False,False,False
6951,H36364,H,300.7,311.3,37.06750598570128,66.0,False,False,False,False,False,False
9443,M24302,M,298.1,310.1,37.33630940518894,70.0,False,False,False,False,False,False
7384,M22243,M,299.7,310.4,37.54996671103717,105.0,False,False,False,False,False,False
4954,L52133,L,300.1,312.5,40.8656334834051,139.0,False,False,False,False,False,False
4024,L51203,L,300.1,311.0,36.932370625238775,205.0,False,False,False,False,False,False
4159,L51338,L,301.9,310.1,43.46262762420146,108.0,False,False,False,False,False,False
6183,L53362,L,301.0,310.8,38.40572873934304,19.0,False,False,False,False,False,False
1883,M16742,M,298.0,307.6,39.761790704142086,113.0,False,False,False,False,False,False
7493,M22352,M,300.3,311.7,36.31803959466976,170.0,False,False,False,False,False,False
7975,L55154,L,301.2,312.3,39.08964057138413,85.0,False,False,False,False,False,False
8880,L56059,L,298.0,309.2,39.07684736515984,85.0,False,False,False,False,False,False
9844,L57023,L,298.3,309.2,37.1887079635741,26.0,False,False,False,False,False,False
8766,L55945,L,297.4,308.8,36.78314831549904,108.0,False,False,False,False,False,False
2743,L49922,L,299.6,309.1,37.0,164.0,False,False,False,False,False,False
2206,L49385,L,299.9,309.2,40.29888335921977,105.0,False,False,False,False,False,False
7447,L54626,L,300.2,311.8,37.134889255254286,108.0,False,False,False,False,False,False
