UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
8883,L56062,L,300.1,309.2,37.12142238654117,49.7,94.0,False,False,False,False,False,False
6429,M21288,M,300.2,309.8,41.7492514902962,24.1,18.0,False,False,False,False,False,False
14,M14873,M,298.6,309.2,41.737273509418415,30.0,37.0,False,False,False,False,False,False
9245,L56424,L,298.3,308.8,42.035699113967404,27.3,168.0,False,False,False,False,False,False
1333,L48512,L,299.0,310.3,43.22036556994862,24.0,221.0,False,False,False,False,False,False
6439,L53618,L,300.4,310.0,39.761790704142086,30.3,42.0,False,False,False,False,False,False
3843,L51022,L,302.5,310.1,39.30648801406709,40.1,165.0,False,False,False,False,False,False
424,L47603,L,297.3,308.3,38.52272056851645,43.9,13.0,False,False,False,False,False,False
4294,L51473,L,301.8,310.0,37.322915213043046,44.9,208.0,False,False,False,False,False,False
625,H30038,H,298.3,310.1,38.84584919911006,37.6,85.0,False,False,False,False,False,False
9914,L57093,L,298.5,308.8,39.8622628559895,30.6,11.0,False,False,False,False,False,False
9182,L56361,L,297.9,309.1,39.0,36.1,15.0,False,False,False,False,False,False
576,M15435,M,297.9,309.9,37.54996671103717,55.4,188.0,False,False,False,False,False,False
5453,M20312,M,303.0,312.7,39.408120990476064,35.8,122.0,False,False,False,False,False,False
1663,H31076,H,298.2,307.9,38.23610858861032,45.5,171.0,False,False,False,False,False,False
6171,H35584,H,300.8,310.5,39.48417404479927,40.1,220.0,False,False,False,False,False,False
4087,L51266,L,302.0,310.5,39.585350825778974,36.1,124.0,False,False,False,False,False,False
9075,M23934,M,297.2,308.1,39.42080668885405,41.3,147.0,False,False,False,False,False,False
5159,L52338,L,304.1,313.3,38.19685850956856,50.3,39.0,False,False,False,False,False,False
3108,M17967,M,299.8,309.1,38.157568056677825,39.4,209.0,False,False,False,False,False,False
453,M15312,M,297.4,308.6,40.53393639902249,31.0,89.0,False,False,False,False,False,False
7216,L54395,L,299.9,309.8,38.43175770115127,47.7,112.0,False,False,False,False,False,False
5515,L52694,L,302.7,312.0,42.7551166528639,24.0,63.0,False,False,False,False,False,False
8711,L55890,L,300.1,308.5,41.376321731154405,32.1,48.0,False,False,False,False,False,False
8426,L55605,L,299.2,310.6,39.585350825778974,38.4,172.0,False,False,False,False,False,False
903,L48082,L,295.6,306.1,37.1887079635741,48.7,147.0,False,False,False,False,False,False
2494,M17353,M,299.0,308.8,37.656340767525464,45.7,204.0,False,False,False,False,False,False
5932,L53111,L,300.3,310.4,36.55133376499413,54.4,52.0,False,False,False,False,False,False
3075,L50254,L,300.1,309.2,42.22558466143482,27.3,118.0,False,False,False,False,False,False
1454,L48633,L,299.1,310.4,38.07886552931954,40.9,85.0,False,False,False,False,False,False
645,H30058,H,297.7,309.4,40.099875311526844,30.2,135.0,False,False,False,False,False,False
1841,M16700,M,297.7,307.2,37.48332962798263,43.7,2.0,False,False,False,False,False,False
491,L47670,L,300.1,309.2,38.19685850956856,37.9,191.0,False,False,False,False,False,False
3402,M18261,M,301.4,310.7,40.2119385257662,34.3,101.0,False,False,False,False,False,False
5082,M19941,M,304.1,313.3,38.65229618017538,39.0,49.0,False,False,False,False,False,False
1821,L49000,L,298.1,307.5,38.63935817272331,43.7,153.0,False,False,False,False,False,False
4729,L51908,L,303.4,311.7,37.49666651850535,47.1,213.0,False,False,False,False,False,False
6782,M21641,M,300.1,310.8,38.65229618017538,35.3,54.0,False,False,False,False,False,False
1732,M16591,M,298.3,307.9,38.535697735995385,42.0,117.0,False,False,False,False,False,False
2720,L49899,L,299.5,309.2,41.10960958218893,29.2,108.0,False,False,False,False,False,False
9133,M23992,M,297.6,308.6,39.81205847478876,42.0,90.0,False,False,False,False,False,False
1969,L49148,L,298.0,307.6,35.79106033634656,50.8,122.0,False,False,False,False,False,False
7202,L54381,L,300.0,309.8,38.39270764090493,40.6,78.0,False,False,False,False,False,False
8591,L55770,L,297.4,307.9,39.45883931389772,35.5,174.0,False,False,False,False,False,False
684,L47863,L,297.7,309.0,43.289721643826724,24.4,28.0,False,False,False,False,False,False
5828,L53007,L,301.3,311.1,40.29888335921977,40.9,0.0,False,False,False,False,False,False
4243,L51422,L,302.4,310.1,38.23610858861032,48.5,81.0,False,False,False,False,False,False
1917,L49096,L,298.0,307.7,37.242448899072144,50.8,204.0,False,False,False,False,False,False
6000,M20859,M,300.4,310.2,40.87786687193939,30.5,234.0,True,True,False,False,False,False
5852,L53031,L,301.2,311.0,39.66106403010388,32.8,57.0,False,False,False,False,False,False
9110,L56289,L,297.5,308.6,38.897300677553446,39.7,32.0,False,False,False,False,False,False
2885,L50064,L,300.6,310.1,37.53664875824692,42.4,57.0,False,False,False,False,False,False
5931,L53110,L,300.3,310.3,38.50973902793941,51.6,50.0,False,False,False,False,False,False
4704,M19563,M,303.6,311.8,37.841775856849004,42.5,150.0,False,False,False,False,False,False
6075,M20934,M,301.0,310.8,39.153543900903784,39.3,194.0,False,False,False,False,False,False
4259,M19118,M,302.7,311.1,36.013886210738214,60.7,125.0,True,False,True,False,False,False
4143,L51322,L,301.7,310.1,37.73592452822641,50.2,54.0,False,False,False,False,False,False
5351,M20210,M,303.4,310.1,40.27406113120453,35.1,107.0,False,False,False,False,False,False
2064,L49243,L,299.7,310.1,36.345563690772494,53.4,166.0,False,False,False,False,False,False
6151,L53330,L,301.1,311.1,41.36423575989287,29.1,170.0,False,False,False,False,False,False
2829,M17688,M,300.4,310.1,43.30127018922193,23.9,155.0,False,False,False,False,False,False
8497,M23356,M,298.3,309.4,42.61455150532503,22.6,138.0,False,False,False,False,False,False
612,L47791,L,298.1,310.0,39.408120990476064,40.9,49.0,False,False,False,False,False,False
2934,M17793,M,300.8,309.7,41.84495190581536,27.9,183.0,False,False,False,False,False,False
8062,M22921,M,300.2,311.6,38.27531841800928,41.4,78.0,False,False,False,False,False,False
8353,L55532,L,298.6,309.6,38.61346915261564,36.9,192.0,False,False,False,False,False,False
8733,L55912,L,297.2,310.1,43.174066289845804,23.6,103.0,False,False,False,False,False,False
9762,L56941,L,300.1,309.7,41.2674205639267,26.1,5.0,False,False,False,False,False,False
2998,L50177,L,300.5,309.8,36.6742416417845,62.7,153.0,False,False,False,False,False,False
2443,M17302,M,299.1,310.1,36.49657518178932,51.7,71.0,False,False,False,False,False,False
5394,L52573,L,300.1,312.3,38.379682124790975,42.6,232.0,False,False,False,False,False,False
2130,H31543,H,299.4,310.1,40.08740450565489,33.7,130.0,False,False,False,False,False,False
7580,L54759,L,300.4,311.2,37.89459064299283,56.8,173.0,False,False,False,False,False,False
1613,M16472,M,297.9,307.9,39.242833740697165,39.8,38.0,False,False,False,False,False,False
114,M14973,M,298.8,308.6,38.54867053479276,41.9,92.0,False,False,False,False,False,False
9983,M24842,M,298.7,308.4,38.82009788756334,45.7,192.0,False,False,False,False,False,False
7835,L55014,L,300.0,311.4,38.50973902793941,45.6,187.0,False,False,False,False,False,False
3375,L50554,L,301.4,310.7,37.094473981982816,50.6,25.0,False,False,False,False,False,False
9650,H39063,H,299.1,310.0,40.70626487409524,33.1,187.0,False,False,False,False,False,False
8231,L55410,L,299.1,310.5,41.66533331199932,26.9,74.0,False,False,False,False,False,False
8408,L55587,L,298.4,309.5,36.837480912787726,50.1,125.0,False,False,False,False,False,False
2683,M17542,M,299.9,309.6,36.932370625238775,44.4,20.0,False,False,False,False,False,False
3658,L50837,L,302.1,311.5,38.43175770115127,45.4,111.0,False,False,False,False,False,False
1980,H31393,H,298.0,307.6,37.68288736283355,45.8,150.0,False,False,False,False,False,False
9388,H38801,H,297.4,307.9,37.282703764614496,52.0,131.0,False,False,False,False,False,False
5113,M19972,M,304.1,310.1,37.960505792204614,43.7,131.0,False,False,False,False,False,False
480,M15339,M,297.4,308.9,36.373066958946424,57.3,163.0,False,False,False,False,False,False
3193,M18052,M,300.1,309.2,37.656340767525464,39.8,221.0,False,False,False,False,False,False
254,L47433,L,298.0,308.2,36.837480912787726,48.2,7.0,False,False,False,False,False,False
7236,L54415,L,299.8,310.0,36.89173349139343,53.8,167.0,False,False,False,False,False,False
3879,L51058,L,302.6,311.7,42.1070065428546,27.1,30.0,False,False,False,False,False,False
5489,L52668,L,302.7,312.2,38.07886552931954,52.1,213.0,True,False,False,False,True,False
8444,M23303,M,298.6,309.9,40.84115571332428,32.3,6.0,False,False,False,False,False,False
8456,L55635,L,298.6,309.9,36.823905279043935,59.5,34.0,False,False,False,False,False,False
543,L47722,L,297.5,310.1,42.46174749112429,24.7,98.0,False,False,False,False,False,False
5101,M19960,M,304.2,313.5,37.907782842049734,47.2,102.0,False,False,False,False,False,False
8660,L55839,L,297.5,308.5,37.080992435478315,55.6,128.0,False,False,False,False,False,False
3371,L50550,L,301.4,310.7,39.7994974842648,32.2,17.0,False,False,False,False,False,False
526,L47705,L,297.4,309.4,38.28837943815329,45.5,53.0,False,False,False,False,False,False
9498,H38911,H,299.1,310.1,37.986839826445156,40.3,0.0,False,False,False,False,False,False
1625,M16484,M,297.8,307.8,36.193922141707716,57.9,70.0,False,False,False,False,False,False
2009,L49188,L,298.5,308.3,42.555845661906424,24.7,27.0,False,False,False,False,False,False
6015,H35428,H,300.8,310.8,40.22437072223753,32.8,40.0,False,False,False,False,False,False
2365,L49544,L,299.2,308.5,36.959437225152655,49.7,74.0,False,False,False,False,False,False
535,L47714,L,297.5,309.3,40.28647415696737,33.4,74.0,False,False,False,False,False,False
4383,L51562,L,301.8,309.5,39.05124837953327,39.6,227.0,False,False,False,False,False,False
9232,L56411,L,298.2,309.1,39.230090491866065,36.5,134.0,False,False,False,False,False,False
4831,L52010,L,303.5,312.0,41.90465367951393,29.7,28.0,False,False,False,False,False,False
2624,M17483,M,299.6,310.1,35.81898937714463,62.1,83.0,False,False,False,False,False,False
5673,H35086,H,302.1,311.6,41.24318125460256,26.2,46.0,False,False,False,False,False,False
7167,M22026,M,300.3,310.2,37.8021163428716,44.7,203.0,False,False,False,False,False,False
8657,M23516,M,297.3,308.3,41.19465984809196,27.4,121.0,False,False,False,False,False,False
7013,L54192,L,300.4,310.4,36.02776706930364,61.4,19.0,False,False,False,False,False,False
9771,H39184,H,300.1,309.5,39.7994974842648,31.8,27.0,False,False,False,False,False,False
6808,L53987,L,301.0,310.8,39.35733730830886,41.4,121.0,False,False,False,False,False,False
1564,L48743,L,298.2,310.1,37.44329045369811,51.0,141.0,False,False,False,False,False,False
130,L47309,L,298.9,308.5,39.48417404479927,34.3,108.0,False,False,False,False,False,False
7711,M22570,M,300.5,311.4,37.282703764614496,51.9,68.0,False,False,False,False,False,False
370,H29783,H,297.5,308.4,39.83716857408418,36.1,98.0,False,False,False,False,False,False
662,M15521,M,297.6,309.0,37.77565353504821,45.6,179.0,False,False,False,False,False,False
3042,L50221,L,300.4,310.1,39.28103868280471,38.9,37.0,False,False,False,False,False,False
6468,L53647,L,300.4,309.7,41.13392760240627,27.4,115.0,False,False,False,False,False,False
8679,L55858,L,297.3,308.5,38.91015291668744,44.5,177.0,False,False,False,False,False,False
4029,L51208,L,302.0,310.1,38.144462245521304,43.2,220.0,False,False,False,False,False,False
282,L47461,L,298.1,308.0,40.32369030731191,36.5,83.0,False,False,False,False,False,False
9209,L56388,L,298.0,308.9,37.49666651850535,40.9,77.0,False,False,False,False,False,False
5782,M20641,M,301.7,311.1,40.22437072223753,36.7,115.0,False,False,False,False,False,False
2651,L49830,L,299.9,309.6,35.77708763999664,59.3,163.0,False,False,False,False,False,False
9381,L56560,L,297.4,308.1,37.881393849751625,45.7,110.0,False,False,False,False,False,False
1472,L48651,L,298.5,309.6,37.69615364994153,53.6,122.0,False,False,False,False,False,False
5478,L52657,L,302.7,312.1,41.98809355043403,26.5,184.0,False,False,False,False,False,False
4152,M19011,M,301.9,310.1,37.05401462729781,48.0,108.0,True,False,True,False,False,False
8554,M23413,M,298.1,309.0,40.755367744629666,38.2,82.0,False,False,False,False,False,False
7496,L54675,L,300.3,311.9,40.11234224026316,34.0,177.0,False,False,False,False,False,False
7184,L54363,L,300.2,310.3,38.01315561749642,50.9,34.0,False,False,False,False,False,False
9849,H39262,H,298.5,309.2,39.59797974644666,40.6,39.0,False,False,False,False,False,False
9373,L56552,L,297.7,308.4,38.561638969317684,41.4,84.0,False,False,False,False,False,False
4682,M19541,M,303.6,311.8,40.7308237088326,34.7,94.0,False,False,False,False,False,False
7554,L54733,L,300.3,311.3,38.79432948254165,39.6,107.0,False,False,False,False,False,False
1539,L48718,L,298.4,309.1,42.40283009422838,29.6,81.0,False,False,False,False,False,False
997,M15856,M,296.3,310.1,35.86084215408221,51.1,177.0,False,False,False,False,False,False
9530,L56709,L,299.1,310.3,38.19685850956856,46.7,84.0,False,False,False,False,False,False
8238,L55417,L,299.1,310.6,42.37924020083418,26.0,108.0,False,False,False,False,False,False
9823,L57002,L,298.5,309.4,36.87817782917155,60.9,187.0,True,False,False,False,True,False
7474,M22333,M,300.3,311.6,36.11094017053558,62.8,118.0,False,False,False,False,False,False
2585,L49764,L,299.1,308.8,38.7556447501522,46.7,197.0,False,False,False,False,False,False
325,M15184,M,297.8,310.1,38.57460304397182,41.9,196.0,False,False,False,False,False,False
6428,L53607,L,300.2,309.8,37.656340767525464,49.3,108.0,False,False,False,False,False,False
4419,L51598,L,302.6,310.3,40.52159917870962,33.2,82.0,False,False,False,False,False,False
4984,L52163,L,303.8,313.1,43.23193264243457,25.8,211.0,False,False,False,False,False,False
2744,L49923,L,299.6,310.1,38.41874542459709,45.3,166.0,False,False,False,False,False,False
8240,L55419,L,299.0,310.4,36.59234892706397,49.6,94.0,False,False,False,False,False,False
5655,L52834,L,302.3,311.6,39.293765408777,34.3,0.0,False,False,False,False,False,False
2586,M17445,M,299.0,308.7,40.24922359499622,35.4,199.0,False,False,False,False,False,False
8841,M23700,M,297.3,308.7,39.26830783214372,37.0,184.0,False,False,False,False,False,False
2687,L49866,L,299.8,309.4,40.4103947023535,27.5,29.0,False,False,False,False,False,False
212,L47391,L,298.5,308.7,39.68626966596886,33.9,108.0,False,False,False,False,False,False
7360,M22219,M,299.4,310.0,38.88444419044716,43.2,47.0,False,False,False,False,False,False
867,L48046,L,295.9,310.1,40.963398296528084,26.7,53.0,False,False,False,False,False,False
8922,L56101,L,297.1,308.1,40.4103947023535,33.3,192.0,False,False,False,False,False,False
2384,L49563,L,299.1,308.2,39.59797974644666,33.3,123.0,False,False,False,False,False,False
4365,H33778,H,302.1,310.1,40.18706259482024,29.9,176.0,False,False,False,False,False,False
7172,M22031,M,300.2,310.2,37.92097045171708,51.5,7.0,False,False,False,False,False,False
2811,L49990,L,299.8,309.1,42.09513035969837,24.8,113.0,False,False,False,False,False,False
327,L47506,L,297.7,308.5,38.742741255621034,41.4,201.0,False,False,False,False,False,False
9010,L56189,L,297.3,307.9,39.736632972611055,34.4,193.0,False,False,False,False,False,False
7037,L54216,L,300.7,310.6,39.242833740697165,52.7,85.0,False,False,False,False,False,False
406,L47585,L,297.3,308.5,36.742346141747674,57.6,186.0,False,False,False,False,False,False
7506,L54685,L,300.5,310.1,39.319206502675,39.4,203.0,False,False,False,False,False,False
4661,L51840,L,303.2,311.2,37.93415347678132,43.9,30.0,False,False,False,False,False,False
1893,M16752,M,297.8,310.1,37.92097045171708,43.6,141.0,False,False,False,False,False,False
387,L47566,L,300.1,308.7,36.318039594669756,50.9,141.0,False,False,False,False,False,False
8251,M23110,M,299.0,310.4,37.33630940518894,45.2,122.0,False,False,False,False,False,False
9711,L56890,L,300.1,310.1,36.55133376499413,61.3,94.0,False,False,False,False,False,False
5014,M19873,M,303.8,312.9,39.92492955535426,35.2,69.0,False,False,False,False,False,False
460,L47639,L,297.4,308.6,38.41874542459709,42.3,107.0,False,False,False,False,False,False
8310,M23169,M,298.7,310.0,38.19685850956856,40.2,69.0,False,False,False,False,False,False
3279,L50458,L,301.3,310.0,38.80721582386451,40.8,11.0,False,False,False,False,False,False
9340,L56519,L,298.5,309.0,38.18376618407357,44.8,217.0,False,False,False,False,False,False
9668,L56847,L,299.2,310.3,36.76955262170047,48.9,238.0,True,False,False,False,True,False
7533,M22392,M,300.1,311.3,40.36087214122113,32.1,55.0,False,False,False,False,False,False
5058,L52237,L,303.8,312.9,36.9729630946723,49.9,192.0,False,False,False,False,False,False
183,M15042,M,298.1,308.2,36.6333181680284,48.1,54.0,False,False,False,False,False,False
4505,L51684,L,302.4,310.1,40.55859958134649,31.6,93.0,False,False,False,False,False,False
1118,L48297,L,296.5,307.4,39.02563260217571,40.7,85.0,False,False,False,False,False,False
8781,M23640,M,297.5,308.6,36.42801120017397,52.1,24.0,False,False,False,False,False,False
3147,M18006,M,300.5,309.9,42.190046219457976,26.5,101.0,False,False,False,False,False,False
41,L47220,L,298.8,309.1,36.90528417449187,45.4,113.0,False,False,False,False,False,False
